300,3,3,1,11,1,0,0,0,0,0,0,1,1,4,3,0,0,2,1,2,0,1,0,2,0,1,0,0
0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0
3,0,292,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,587,0,2,0,0,0,0,1,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4,9,1,0,248,4,1,0,1,1,1,2,0,0,0,0,0,0,1,0,2,2,2,0,0,0,0,0,0
0,0,0,1,0,295,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,1,0,272,7,0,1,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,2,1,0
0,0,0,0,0,0,1,287,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1,0,8,0,1,0,293,0,2,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,4,2,2,570,0,0,0,0,2,4,0,2,8,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,537,1,0,0,0,0,0,3,0,0,2,14,0,1,0,0,0,0,0
0,0,0,0,0,5,0,0,0,0,0,271,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0
4,2,0,0,1,0,0,0,1,0,0,0,255,12,1,0,0,0,6,0,1,0,0,0,0,0,0,0,0
4,1,0,0,3,0,0,0,0,2,0,0,19,221,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0
0,0,0,4,0,2,0,0,0,0,0,0,0,0,279,0,0,0,1,2,0,0,0,0,2,0,0,0,0
0,0,0,0,0,0,0,5,1,0,0,0,0,0,2,278,4,0,0,0,0,0,0,0,0,0,1,4,0
0,0,2,0,0,0,0,1,0,0,0,0,0,0,5,10,279,0,0,3,0,0,0,1,0,0,2,3,0
0,0,0,0,0,0,1,0,2,0,4,0,1,0,0,0,0,248,4,1,33,1,1,0,0,0,0,0,0
1,0,0,0,2,0,0,0,1,0,0,0,0,1,11,2,0,1,253,7,5,0,1,6,5,1,1,0,0
3,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,311,0,1,2,0,2,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,278,5,0,1,0,0,0,0,0
0,2,0,0,3,0,0,0,1,0,9,0,0,0,0,0,0,2,2,0,24,251,14,1,0,0,1,0,0
1,2,0,1,2,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,8,6,278,0,0,0,0,0,0
1,0,0,1,3,0,0,0,0,0,1,0,2,0,1,0,0,3,28,0,21,0,3,235,1,2,1,2,0
3,0,0,0,0,2,0,0,1,0,0,1,0,0,11,1,1,0,11,8,2,0,2,0,252,0,3,0,0
0,0,9,0,1,0,0,0,0,0,0,0,3,0,13,3,1,1,3,35,5,5,1,0,7,489,0,1,0
0,0,0,1,0,0,2,5,1,1,1,0,0,1,3,0,1,1,4,0,4,0,0,0,15,0,259,4,0
0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,304,0
1,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322
