0,0,1,47,41,4,0,0,0,0,1,4,0,22,0,0,0,0,0,0,0,0,10,0,0,2,24,3,0
0,0,0,42,40,4,0,0,0,0,7,1,0,11,0,0,0,1,0,0,0,0,11,0,0,4,24,3,0
1,0,17,50,13,1,0,0,0,0,2,3,0,18,0,0,0,1,0,0,0,0,25,0,0,4,20,1,0
0,0,5,67,22,1,0,0,0,0,6,3,0,8,0,0,0,3,0,0,0,0,5,0,0,2,24,1,0
0,0,1,52,32,6,0,0,0,0,4,4,0,9,0,0,0,0,0,0,0,0,8,0,0,2,21,3,0
0,0,2,41,31,21,0,0,0,0,0,4,0,21,0,0,0,1,0,0,0,0,5,0,0,1,16,7,0
0,0,0,34,19,17,0,0,0,0,1,8,0,12,0,0,0,5,0,0,0,0,10,0,0,0,22,11,4
1,0,0,28,12,31,3,0,0,0,0,5,0,23,0,0,0,1,0,0,0,0,2,0,0,2,21,29,2
0,0,2,46,28,8,0,0,0,0,1,6,0,20,0,0,0,1,0,0,0,0,5,0,0,2,38,4,1
0,0,2,19,12,30,0,0,0,0,0,10,0,31,0,0,0,0,0,0,0,0,3,0,0,6,17,26,8
0,0,1,50,12,7,0,0,0,0,7,1,0,9,0,0,0,1,0,0,0,0,20,0,0,3,21,4,0
0,0,9,56,18,4,0,0,0,0,2,9,0,9,0,0,0,5,0,0,0,0,12,0,0,0,21,2,0
0,0,1,31,27,8,0,0,0,0,4,3,0,12,0,0,0,0,0,0,0,0,20,0,0,7,30,8,0
0,0,2,27,26,10,0,0,0,0,1,0,0,23,0,0,0,0,0,0,0,0,11,0,0,5,35,8,1
0,0,2,45,14,7,0,0,0,0,4,2,0,18,0,0,0,3,0,0,0,0,16,0,0,17,28,3,4
0,0,0,11,5,23,1,0,0,0,0,8,0,26,0,0,0,0,0,0,0,0,13,0,0,15,17,11,4
1,0,2,23,3,15,0,0,0,0,0,6,0,12,0,0,0,0,0,0,0,0,15,0,0,16,19,18,9
0,0,2,41,5,2,0,0,0,0,8,7,0,7,0,0,0,0,0,0,0,0,20,0,0,12,31,6,1
0,0,0,24,25,2,0,0,0,0,4,0,0,20,0,0,0,0,0,0,0,0,20,0,0,16,22,5,5
0,0,3,27,14,6,0,0,0,0,1,8,0,10,0,0,0,0,0,0,0,0,14,0,0,20,28,3,4
0,0,5,30,10,2,0,0,0,0,7,3,0,13,0,0,0,0,0,0,0,0,12,0,0,20,42,2,1
0,0,5,44,9,0,0,0,0,0,9,4,0,13,0,0,0,2,0,0,0,0,19,0,0,20,25,2,0
0,0,2,35,12,2,0,0,0,0,6,5,0,10,0,0,0,1,0,0,0,0,17,0,0,17,48,1,0
0,0,4,30,7,6,0,0,0,0,2,12,0,26,0,0,0,0,0,0,0,0,16,0,0,19,17,1,2
1,0,0,19,7,8,0,0,0,0,2,2,0,20,0,0,0,1,0,0,0,0,13,0,0,21,33,6,13
0,0,2,37,16,1,0,0,0,0,2,7,0,10,0,0,0,0,0,0,0,0,17,0,0,22,20,1,6
1,0,0,24,0,8,2,0,0,0,0,5,0,17,0,0,0,1,0,0,0,0,16,0,0,17,40,20,13
0,0,3,36,4,8,0,1,0,0,0,7,0,8,0,0,0,0,0,0,0,0,20,0,0,12,30,36,3
0,0,0,7,0,0,0,0,0,0,0,1,0,22,0,0,0,7,1,0,0,0,7,0,0,23,64,9,20
