274,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,3,7,0,0,0,1,0,0,0,0,0
0,593,0,0,9,0,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2,0,620,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,2,0,0,0,0,0,8,0,2,0
0,1,0,296,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,0,2,301,1,0,0,1,0,0,0,2,0,0,0,0,0,1,1,3,1,1,1,0,0,0,0,0
0,0,0,0,0,507,1,0,1,1,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,268,1,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3,290,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,15,0,2,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0
0,0,0,0,0,0,4,0,2,648,0,0,2,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
0,0,0,1,2,0,0,0,0,0,365,0,0,0,0,0,0,5,0,0,0,4,1,1,0,0,0,0,0
1,0,1,3,2,0,0,0,0,0,0,297,0,0,3,0,0,0,0,2,0,0,0,3,0,0,0,0,0
1,0,0,0,15,0,3,0,1,2,1,0,287,3,0,0,0,0,5,1,0,0,1,0,0,0,0,1,0
0,0,0,0,7,3,0,0,6,1,0,0,30,252,2,0,0,0,6,1,0,0,0,3,0,0,0,0,0
0,0,1,5,3,4,0,0,0,0,0,0,1,1,485,0,0,0,0,3,1,0,0,0,1,2,0,1,0
0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,258,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,1,2,4,0,1,0,0,0,0,294,0,0,25,3,3,5,0,0,0,0,0
5,0,0,0,8,0,3,0,1,2,0,0,1,1,3,0,0,0,240,8,0,2,4,16,2,4,0,0,0
0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,5,277,0,0,0,1,2,2,0,1,0
0,0,0,4,4,0,0,0,0,0,8,0,0,0,0,0,0,40,0,0,530,24,2,2,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,15,1,2,0,0,0,0,7,0,0,15,282,9,1,1,0,0,0,0
0,0,0,1,0,0,0,0,2,0,13,0,3,0,0,0,0,2,0,0,0,2,280,0,0,0,0,0,0
0,0,0,0,2,0,0,0,0,0,3,2,1,0,1,0,0,5,8,2,1,2,1,265,0,0,0,0,0
0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,437,0,0,0,0
1,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,4,0,0,6,0,0,0,2,3,252,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,12,0,578,2,0
0,1,0,0,0,0,5,1,0,0,0,0,0,0,1,1,4,0,1,0,0,0,0,0,0,5,0,271,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,371
