loss,accuracy,preicsion,recalls
3.369771957397461,0.043787628412246704,0.975806474685669,0.4801587164402008
3.3674559593200684,0.0,0.0,0.0
3.3669798374176025,0.0,0.0,0.0
3.365935802459717,0.0,0.0,0.0
3.367727041244507,0.0,0.0,0.0
3.366654396057129,0.0,0.0,0.0
3.3674237728118896,0.0,0.0,0.0
3.3660311698913574,0.0,0.0,0.0
3.3660266399383545,0.0,0.0,0.0
3.365133762359619,0.0,0.0,0.0
3.3665032386779785,0.0,0.0,0.0
3.3652665615081787,0.0,0.0,0.0
3.3675122261047363,0.0,0.0,0.0
3.3660051822662354,0.0,0.0,0.0
3.36068058013916,0.0,0.0,0.0
3.3581976890563965,0.0,0.0,0.0
3.3576478958129883,0.0,0.0,0.0
3.3534719944000244,0.0,0.0,0.0
3.359531879425049,0.0,0.0,0.0
3.3562588691711426,0.0,0.0,0.0
3.3709793090820312,0.0,0.0,0.0
3.368722438812256,0.0,0.0,0.0
3.3427882194519043,0.0,0.0,0.0
3.336818218231201,0.0,0.0,0.0
3.3515429496765137,0.0,0.0,0.0
3.3444833755493164,0.0,0.0,0.0
3.343203544616699,0.0,0.0,0.0
3.3344786167144775,0.0,0.0,0.0
3.326153516769409,0.0,0.0,0.0
3.315269947052002,0.0,0.0,0.0
3.3228607177734375,0.0,0.0,0.0
3.3046255111694336,0.0,0.0,0.0
3.377535581588745,0.0,0.0,0.0
3.361614227294922,0.0,0.0,0.0
3.3906702995300293,0.0,0.0,0.0
3.369997978210449,0.0,0.0,0.0
3.33933162689209,0.0,0.0,0.0
3.3344390392303467,0.0,0.0,0.0
3.3230390548706055,0.0,0.0,0.0
3.3178772926330566,0.0,0.0,0.0
3.331810712814331,0.0,0.0,0.0
3.326107978820801,0.0,0.0,0.0
3.3144004344940186,0.0,0.0,0.0
3.3071813583374023,0.0,0.0,0.0
3.289076328277588,0.0,0.0,0.0
3.2748162746429443,0.0,0.0,0.0
3.28570556640625,0.0,0.0,0.0
3.2696938514709473,0.0,0.0,0.0
3.245123863220215,0.0,0.0,0.0
3.2275545597076416,0.0,0.0,0.0
3.240839958190918,0.0,0.0,0.0
3.218919038772583,0.0,0.0,0.0
3.174132823944092,0.0,0.0,0.0
3.148460865020752,0.0,0.0,0.0
3.1623287200927734,0.0,0.0,0.0
3.114248037338257,0.0,0.0,0.0
3.1976709365844727,0.0,0.0,0.0
3.170905590057373,0.0,0.0,0.0
3.079038619995117,0.0,0.0,0.0
3.038302421569824,0.0,0.0,0.0
3.1221084594726562,0.0,0.0,0.0
3.0727696418762207,0.0,0.0,0.0
3.177779197692871,0.0,0.0,0.0
3.144788980484009,0.0,0.0,0.0
3.1148219108581543,0.0,1.0,0.015625
3.072514057159424,0.0,1.0,0.0078125
3.1554317474365234,0.0,0.0,0.0
3.1044347286224365,0.0,0.0,0.0
3.051370143890381,0.0,0.0,0.0
3.013896942138672,0.0,0.0,0.0
3.131620168685913,0.0,0.0,0.0
3.096008062362671,0.0,0.0,0.0
3.0747716426849365,0.0,0.0,0.0
3.0305442810058594,0.0,0.0,0.0
3.128103494644165,0.0,0.0,0.0
3.0891878604888916,0.0,0.0,0.0
2.951174020767212,0.0,0.0,0.0
