259,3,1,0,7,2,0,0,2,0,0,1,4,0,1,0,0,0,8,2,0,0,2,5,0,5,0,0,0
0,557,0,1,5,0,0,0,27,0,3,0,1,0,0,0,0,1,0,0,3,15,1,0,0,0,0,0,0
0,0,288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,293,0,0,0,0,6,0,2,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0
1,2,0,0,264,4,0,0,21,0,0,1,11,3,1,0,0,0,8,1,0,4,3,4,0,0,0,0,0
0,0,0,0,0,282,0,0,9,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,6,602,14,14,14,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0
0,0,0,0,0,0,0,285,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
0,0,0,0,0,0,0,0,258,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0
0,0,0,0,0,2,1,3,2,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
0,0,0,0,0,0,0,0,9,0,549,0,0,0,0,0,0,0,0,0,9,23,5,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,606,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
0,0,0,2,2,3,1,0,2,0,0,0,291,5,1,0,0,0,0,0,0,1,4,4,0,1,0,0,0
0,0,0,0,2,0,0,0,0,0,0,0,48,514,6,0,0,0,2,2,6,6,4,4,6,0,0,0,0
2,0,0,4,0,0,0,0,0,0,0,2,6,2,508,4,0,0,8,6,2,2,0,26,2,8,0,2,0
0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,291,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,311,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,249,0,0,24,3,1,2,0,0,0,0,0
1,0,0,0,0,2,0,0,5,3,0,0,7,1,2,0,0,2,212,5,1,7,0,38,0,1,0,1,0
0,0,0,0,0,1,0,0,0,0,0,9,1,1,4,0,0,0,8,547,0,0,0,2,1,2,0,1,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26,0,0,225,26,0,4,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,10,0,0,6,267,4,7,0,0,0,0,0
0,0,0,1,0,0,0,0,3,1,8,0,1,0,0,0,0,7,0,0,3,15,270,3,0,0,0,0,0
0,0,0,0,0,1,0,0,4,0,0,2,0,1,0,0,0,2,3,1,1,5,0,275,0,0,0,0,0
1,0,0,0,0,5,1,0,0,2,0,0,0,2,0,2,1,0,1,2,0,0,0,1,553,4,0,0,0
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,6,1,2,0,2,0,302,0,2,0
0,0,2,0,0,0,1,1,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,269,1,0
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,272,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262
