loss,accuracy,preicsion,recalls
3.364820718765259,0.0,0.0,0.0
3.3634166717529297,0.0,0.0,0.0
3.3684141635894775,0.0,0.0,0.0
3.3676834106445312,0.0,0.0,0.0
3.3693695068359375,0.0,0.0,0.0
3.3689522743225098,0.0,0.0,0.0
3.36527156829834,0.0,0.0,0.0
3.3649299144744873,0.0,0.0,0.0
3.3636417388916016,0.0,0.0,0.0
3.3632309436798096,0.0,0.0,0.0
3.3700215816497803,0.0,0.0,0.0
3.3698222637176514,0.0,0.0,0.0
3.363635540008545,0.0,0.0,0.0
3.3634510040283203,0.0,0.0,0.0
3.3649191856384277,0.0,0.0,0.0
3.364654541015625,0.0,0.0,0.0
3.370574712753296,0.0,0.0,0.0
3.3703415393829346,0.0,0.0,0.0
3.367137908935547,0.0,0.0,0.0
3.367003917694092,0.0,0.0,0.0
3.3681578636169434,0.0,0.0,0.0
3.367755889892578,0.0,0.0,0.0
3.3650944232940674,0.0,0.0,0.0
3.3649277687072754,0.0,0.0,0.0
3.3642144203186035,0.0,0.0,0.0
3.3640522956848145,0.0,0.0,0.0
3.3690056800842285,0.0,0.0,0.0
3.368635416030884,0.0,0.0,0.0
3.3663105964660645,0.0,0.0,0.0
3.3659303188323975,0.0,0.0,0.0
3.3650646209716797,0.0,0.0,0.0
3.364729166030884,0.0,0.0,0.0
3.3604791164398193,0.0,0.0,0.0
3.360032081604004,0.0,0.0,0.0
3.364863395690918,0.0,0.0,0.0
3.36452579498291,0.0,0.0,0.0
3.363201141357422,0.0,0.0,0.0
3.3627617359161377,0.0,0.0,0.0
3.3640284538269043,0.0,0.0,0.0
3.3637468814849854,0.0,0.0,0.0
3.3673605918884277,0.0,0.0,0.0
3.3672800064086914,0.0,0.0,0.0
3.3652701377868652,0.0,0.0,0.0
3.364816427230835,0.0,0.0,0.0
3.3618264198303223,0.0,0.0,0.0
3.361480712890625,0.0,0.0,0.0
3.3596997261047363,0.0,0.0,0.0
3.3592896461486816,0.0,0.0,0.0
