	                                	
----------------------------------------------------------------

	                                	ImageProcessingApp
	                                	2023.07.27.02.42.25.497233
	                                	
----------------------------------------------------------------

	2023.07.27.02.42.25.576365      	Intializing StrategyManager ... 
	2023.07.27.02.45.10.035264      			Retreving batch #363 w/ 128 samples
	2023.07.27.02.45.10.457149      			Retreving batch #364 w/ 128 samples
	2023.07.27.02.45.10.913927      			Retreving batch #365 w/ 128 samples
	2023.07.27.02.45.11.340671      			Retreving batch #366 w/ 128 samples
	2023.07.27.02.45.11.827014      			Retreving batch #367 w/ 128 samples
	2023.07.27.02.45.12.248886      			Retreving batch #368 w/ 128 samples
	2023.07.27.02.45.12.676904      			Retreving batch #369 w/ 128 samples
	2023.07.27.02.45.13.101768      			Retreving batch #370 w/ 128 samples
	2023.07.27.02.45.13.524582      			Retreving batch #371 w/ 128 samples
	2023.07.27.02.45.14.013276      			Retreving batch #372 w/ 128 samples
	2023.07.27.02.45.14.436981      			Retreving batch #373 w/ 128 samples
	2023.07.27.02.45.14.880795      			Retreving batch #374 w/ 128 samples
	2023.07.27.02.45.15.306463      			Retreving batch #375 w/ 128 samples
	2023.07.27.02.45.15.753270      			Retreving batch #376 w/ 128 samples
	2023.07.27.02.45.16.194622      			Retreving batch #377 w/ 128 samples
	2023.07.27.02.45.16.622876      			Retreving batch #378 w/ 128 samples
	2023.07.27.02.45.17.046902      			Retreving batch #379 w/ 128 samples
	2023.07.27.02.45.17.470691      			Retreving batch #380 w/ 128 samples
	2023.07.27.02.45.17.965368      			Retreving batch #381 w/ 128 samples
	2023.07.27.02.45.18.390921      			Retreving batch #382 w/ 128 samples
	2023.07.27.02.45.18.858473      			Retreving batch #383 w/ 128 samples
	2023.07.27.02.45.19.283406      			Retreving batch #384 w/ 128 samples
	2023.07.27.02.45.19.734201      			Retreving batch #385 w/ 128 samples
	2023.07.27.02.45.20.163966      			Retreving batch #386 w/ 128 samples
	2023.07.27.02.45.20.599434      			Retreving batch #387 w/ 128 samples
	2023.07.27.02.45.21.025183      			Retreving batch #388 w/ 128 samples
	2023.07.27.02.45.21.449992      			Retreving batch #389 w/ 128 samples
	2023.07.27.02.45.21.943604      			Retreving batch #390 w/ 128 samples
	2023.07.27.02.45.22.366469      			Retreving batch #391 w/ 128 samples
	2023.07.27.02.45.22.833222      			Retreving batch #392 w/ 128 samples
	2023.07.27.02.45.23.262676      			Retreving batch #393 w/ 128 samples
	2023.07.27.02.45.23.724455      			Retreving batch #394 w/ 128 samples
	2023.07.27.02.45.24.151226      			Retreving batch #395 w/ 128 samples
	2023.07.27.02.45.24.584142      			Retreving batch #396 w/ 128 samples
	2023.07.27.02.45.25.020556      			Retreving batch #397 w/ 128 samples
	2023.07.27.02.45.25.440596      			Retreving batch #398 w/ 128 samples
	2023.07.27.02.45.25.905250      			Retreving batch #399 w/ 128 samples
	2023.07.27.02.45.26.335893      			Retreving batch #400 w/ 128 samples
	2023.07.27.02.45.26.801673      			Retreving batch #401 w/ 128 samples
	2023.07.27.02.45.27.234516      			Retreving batch #402 w/ 128 samples
	2023.07.27.02.45.27.685610      			Retreving batch #403 w/ 128 samples
	2023.07.27.02.45.28.121781      			Retreving batch #404 w/ 128 samples
	2023.07.27.02.45.28.544558      			Retreving batch #405 w/ 128 samples
	2023.07.27.02.45.28.995353      			Retreving batch #406 w/ 128 samples
	2023.07.27.02.45.29.428742      			Retreving batch #407 w/ 128 samples
	2023.07.27.02.45.29.862202      			Retreving batch #408 w/ 128 samples
	2023.07.27.02.45.30.288338      			Retreving batch #409 w/ 128 samples
	2023.07.27.02.45.30.755018      			Retreving batch #410 w/ 128 samples
	2023.07.27.02.45.31.197628      			Retreving batch #411 w/ 128 samples
	2023.07.27.02.45.31.634331      			Retreving batch #412 w/ 128 samples
	2023.07.27.02.45.32.069332      			Retreving batch #413 w/ 128 samples
	2023.07.27.02.45.32.495193      			Retreving batch #414 w/ 128 samples
	2023.07.27.02.45.32.965934      			Retreving batch #415 w/ 128 samples
	2023.07.27.02.45.33.389801      			Retreving batch #416 w/ 128 samples
	2023.07.27.02.45.33.869628      			Retreving batch #417 w/ 128 samples
	2023.07.27.02.45.34.298377      			Retreving batch #418 w/ 128 samples
	2023.07.27.02.45.34.763456      			Retreving batch #419 w/ 128 samples
	2023.07.27.02.45.35.185729      			Retreving batch #420 w/ 128 samples
	2023.07.27.02.45.35.618400      			Retreving batch #421 w/ 128 samples
	2023.07.27.02.45.36.050225      			Retreving batch #422 w/ 128 samples
	2023.07.27.02.45.36.470365      			Retreving batch #423 w/ 128 samples
	2023.07.27.02.45.36.943823      			Retreving batch #424 w/ 128 samples
	2023.07.27.02.45.37.365869      			Retreving batch #425 w/ 128 samples
	2023.07.27.02.45.37.820205      			Retreving batch #426 w/ 128 samples
	2023.07.27.02.45.38.243839      			Retreving batch #427 w/ 128 samples
	2023.07.27.02.45.38.691642      			Retreving batch #428 w/ 128 samples
	2023.07.27.02.45.39.129947      			Retreving batch #429 w/ 128 samples
	2023.07.27.02.45.39.560807      			Retreving batch #430 w/ 128 samples
	2023.07.27.02.45.40.015591      			Retreving batch #431 w/ 128 samples
	2023.07.27.02.45.40.440901      			Retreving batch #432 w/ 128 samples
	2023.07.27.02.45.40.916639      			Retreving batch #433 w/ 128 samples
	2023.07.27.02.45.41.344206      			Retreving batch #434 w/ 128 samples
	2023.07.27.02.45.41.809961      			Retreving batch #435 w/ 128 samples
	2023.07.27.02.45.42.239781      			Retreving batch #436 w/ 128 samples
	2023.07.27.02.45.42.673843      			Retreving batch #437 w/ 128 samples
	2023.07.27.02.45.43.109916      			Retreving batch #438 w/ 128 samples
	2023.07.27.02.45.43.537142      			Retreving batch #439 w/ 128 samples
	2023.07.27.02.45.43.998237      			Retreving batch #440 w/ 128 samples
	2023.07.27.02.45.44.422042      			Retreving batch #441 w/ 128 samples
	2023.07.27.02.45.44.894762      			Retreving batch #442 w/ 128 samples
	2023.07.27.02.45.45.320623      			Retreving batch #443 w/ 128 samples
	2023.07.27.02.45.45.776038      			Retreving batch #444 w/ 128 samples
	2023.07.27.02.45.46.202756      			Retreving batch #445 w/ 128 samples
	2023.07.27.02.45.46.634192      			Retreving batch #446 w/ 128 samples
	2023.07.27.02.45.47.070026      			Retreving batch #447 w/ 128 samples
	2023.07.27.02.45.47.491814      			Retreving batch #448 w/ 128 samples
	2023.07.27.02.45.47.969248      			Retreving batch #449 w/ 128 samples
	2023.07.27.02.45.48.393450      			Retreving batch #450 w/ 128 samples
	2023.07.27.02.45.48.861199      			Retreving batch #451 w/ 128 samples
	2023.07.27.02.45.49.288092      			Retreving batch #452 w/ 128 samples
	2023.07.27.02.45.49.728093      			Retreving batch #453 w/ 128 samples
	2023.07.27.02.45.50.162207      			Retreving batch #454 w/ 128 samples
	2023.07.27.02.45.50.584711      			Retreving batch #455 w/ 128 samples
	2023.07.27.02.45.51.071410      			Retreving batch #456 w/ 128 samples
	2023.07.27.02.45.51.496617      			Retreving batch #457 w/ 128 samples
	2023.07.27.02.45.51.934230      			Retreving batch #458 w/ 128 samples
	2023.07.27.02.45.52.358433      			Retreving batch #459 w/ 128 samples
	2023.07.27.02.45.52.816401      			Retreving batch #460 w/ 128 samples
	2023.07.27.02.45.53.256443      			Retreving batch #461 w/ 128 samples
	2023.07.27.02.45.53.695014      			Retreving batch #462 w/ 128 samples
	2023.07.27.02.45.54.126859      			Retreving batch #463 w/ 128 samples
	2023.07.27.02.45.54.548860      			Retreving batch #464 w/ 128 samples
	2023.07.27.02.45.55.023591      			Retreving batch #465 w/ 128 samples
	2023.07.27.02.45.55.452411      			Retreving batch #466 w/ 128 samples
	2023.07.27.02.45.55.916171      			Retreving batch #467 w/ 128 samples
	2023.07.27.02.45.56.342925      			Retreving batch #468 w/ 128 samples
	2023.07.27.02.45.56.794683      			Retreving batch #469 w/ 128 samples
	2023.07.27.02.45.57.228439      			Retreving batch #470 w/ 128 samples
	2023.07.27.02.45.57.656284      			Retreving batch #471 w/ 128 samples
	2023.07.27.02.45.58.098786      			Retreving batch #472 w/ 128 samples
	2023.07.27.02.45.58.523580      			Retreving batch #473 w/ 128 samples
	2023.07.27.02.45.59.003974      			Retreving batch #474 w/ 128 samples
	2023.07.27.02.45.59.427840      			Retreving batch #475 w/ 128 samples
	2023.07.27.02.45.59.899398      			Retreving batch #476 w/ 128 samples
	2023.07.27.02.46.00.331105      			Retreving batch #477 w/ 128 samples
	2023.07.27.02.46.00.777151      			Retreving batch #478 w/ 128 samples
	2023.07.27.02.46.01.213758      			Retreving batch #479 w/ 128 samples
	2023.07.27.02.46.01.641614      			Retreving batch #480 w/ 128 samples
	2023.07.27.02.46.02.086425      			Retreving batch #481 w/ 128 samples
	2023.07.27.02.46.02.513283      			Retreving batch #482 w/ 128 samples
	2023.07.27.02.46.02.990123      			Retreving batch #483 w/ 128 samples
	2023.07.27.02.46.03.415984      			Retreving batch #484 w/ 128 samples
	2023.07.27.02.46.03.872830      			Retreving batch #485 w/ 128 samples
	2023.07.27.02.46.04.306370      			Retreving batch #486 w/ 128 samples
	2023.07.27.02.46.04.741616      			Retreving batch #487 w/ 128 samples
	2023.07.27.02.46.05.176280      			Retreving batch #488 w/ 128 samples
	2023.07.27.02.46.05.603029      			Retreving batch #489 w/ 128 samples
	2023.07.27.02.46.06.076763      			Retreving batch #490 w/ 128 samples
	2023.07.27.02.46.06.501628      			Retreving batch #491 w/ 128 samples
	2023.07.27.02.46.06.934653      			Retreving batch #492 w/ 128 samples
	2023.07.27.02.46.07.356525      			Retreving batch #493 w/ 128 samples
	2023.07.27.02.46.07.812347      			Retreving batch #494 w/ 128 samples
	2023.07.27.02.46.08.260932      			Retreving batch #495 w/ 128 samples
	2023.07.27.02.46.08.688852      			Retreving batch #496 w/ 128 samples
	2023.07.27.02.46.09.126756      			Retreving batch #497 w/ 128 samples
	2023.07.27.02.46.09.551620      			Retreving batch #498 w/ 128 samples
	2023.07.27.02.46.10.034784      			Retreving batch #499 w/ 128 samples
	2023.07.27.02.46.10.459648      			Retreving batch #500 w/ 128 samples
	2023.07.27.02.46.10.914547      			Retreving batch #501 w/ 128 samples
	2023.07.27.02.46.11.336595      			Retreving batch #502 w/ 128 samples
	2023.07.27.02.46.11.767443      			Retreving batch #503 w/ 128 samples
	2023.07.27.02.46.12.192307      			Retreving batch #504 w/ 128 samples
	2023.07.27.02.46.12.621691      			Retreving batch #505 w/ 128 samples
	2023.07.27.02.46.13.120358      			Retreving batch #506 w/ 128 samples
	2023.07.27.02.46.13.544228      			Retreving batch #507 w/ 128 samples
	2023.07.27.02.46.13.990329      			Retreving batch #508 w/ 128 samples
	2023.07.27.02.46.14.416190      			Retreving batch #509 w/ 128 samples
	2023.07.27.02.46.14.873331      			Retreving batch #510 w/ 128 samples
	2023.07.27.02.46.15.306785      			Retreving batch #511 w/ 128 samples
	2023.07.27.02.46.15.747890      			Retreving batch #512 w/ 128 samples
	2023.07.27.02.46.16.176857      			Retreving batch #513 w/ 128 samples
	2023.07.27.02.46.16.601721      			Retreving batch #514 w/ 128 samples
	2023.07.27.02.46.17.086425      			Retreving batch #515 w/ 128 samples
	2023.07.27.02.46.17.512008      			Retreving batch #516 w/ 128 samples
	2023.07.27.02.46.17.974389      			Retreving batch #517 w/ 128 samples
	2023.07.27.02.46.18.397553      			Retreving batch #518 w/ 128 samples
	2023.07.27.02.46.18.829174      			Retreving batch #519 w/ 128 samples
	2023.07.27.02.46.19.253040      			Retreving batch #520 w/ 128 samples
	2023.07.27.02.46.19.677888      			Retreving batch #521 w/ 128 samples
	2023.07.27.02.46.20.166581      			Retreving batch #522 w/ 128 samples
	2023.07.27.02.46.20.592380      			Retreving batch #523 w/ 128 samples
	2023.07.27.02.46.21.027217      			Retreving batch #524 w/ 128 samples
	2023.07.27.02.46.21.456059      			Retreving batch #525 w/ 128 samples
	2023.07.27.02.46.21.882842      			Retreving batch #526 w/ 128 samples
	2023.07.27.02.46.22.306582      			Retreving batch #527 w/ 128 samples
	2023.07.27.02.46.22.743415      			Retreving batch #528 w/ 128 samples
	2023.07.27.02.46.23.230113      			Retreving batch #529 w/ 128 samples
	2023.07.27.02.46.23.653170      			Retreving batch #530 w/ 128 samples
	2023.07.27.02.46.24.097981      			Retreving batch #531 w/ 128 samples
	2023.07.27.02.46.24.522845      			Retreving batch #532 w/ 128 samples
	2023.07.27.02.46.25.000568      			Retreving batch #533 w/ 128 samples
	2023.07.27.02.46.25.434408      			Retreving batch #534 w/ 128 samples
	2023.07.27.02.46.25.906146      			Retreving batch #535 w/ 128 samples
	2023.07.27.02.46.26.339987      			Retreving batch #536 w/ 128 samples
	2023.07.27.02.46.26.787789      			Retreving batch #537 w/ 128 samples
	2023.07.27.02.46.27.223029      			Retreving batch #538 w/ 128 samples
	2023.07.27.02.46.27.648890      			Retreving batch #539 w/ 128 samples
	2023.07.27.02.46.28.112650      			Retreving batch #540 w/ 128 samples
	2023.07.27.02.46.28.538811      			Retreving batch #541 w/ 128 samples
	2023.07.27.02.46.29.020372      			Retreving batch #542 w/ 128 samples
	2023.07.27.02.46.29.446112      			Retreving batch #543 w/ 96 samples
	2023.07.27.02.46.30.145088      	Exporting training history to: C:\Users\lando\Documents\GitHub\Buell-Masters-Project\outputs\multiTierClassifierV0\trainingHistoryFold0.csv
	2023.07.27.02.46.30.150075      	Exporting model to: C:\Users\lando\Documents\GitHub\Buell-Masters-Project\outputs\multiTierClassifierV0\modelFold0.hdf5
	2023.07.27.02.46.30.182397      			Retreving batch #544 w/ 128 samples
	2023.07.27.02.46.30.610148      			Retreving batch #545 w/ 128 samples
	2023.07.27.02.46.31.173243      			Retreving batch #546 w/ 128 samples
	2023.07.27.02.46.31.601100      			Retreving batch #547 w/ 128 samples
	2023.07.27.02.46.32.089793      			Retreving batch #548 w/ 128 samples
	2023.07.27.02.46.32.517055      			Retreving batch #549 w/ 128 samples
	2023.07.27.02.46.32.959660      			Retreving batch #550 w/ 128 samples
	2023.07.27.02.46.33.385522      			Retreving batch #551 w/ 128 samples
	2023.07.27.02.46.33.829336      			Retreving batch #552 w/ 128 samples
	2023.07.27.02.46.34.274979      			Retreving batch #553 w/ 128 samples
	2023.07.27.02.46.34.702663      			Retreving batch #554 w/ 128 samples
	2023.07.27.02.46.35.133081      			Retreving batch #555 w/ 128 samples
	2023.07.27.02.46.35.558907      			Retreving batch #556 w/ 128 samples
	2023.07.27.02.46.36.017318      			Retreving batch #557 w/ 128 samples
	2023.07.27.02.46.36.444426      			Retreving batch #558 w/ 128 samples
	2023.07.27.02.46.36.914170      			Retreving batch #559 w/ 128 samples
	2023.07.27.02.46.37.364964      			Retreving batch #560 w/ 128 samples
	2023.07.27.02.46.37.812275      			Retreving batch #561 w/ 128 samples
	2023.07.27.02.46.38.243242      			Retreving batch #562 w/ 128 samples
	2023.07.27.02.46.38.667109      			Retreving batch #563 w/ 128 samples
	2023.07.27.02.46.39.132864      			Retreving batch #564 w/ 128 samples
	2023.07.27.02.46.39.556026      			Retreving batch #565 w/ 128 samples
	2023.07.27.02.46.40.040140      			Retreving batch #566 w/ 128 samples
	2023.07.27.02.46.40.473979      			Retreving batch #567 w/ 128 samples
	2023.07.27.02.46.40.939375      			Retreving batch #568 w/ 128 samples
	2023.07.27.02.46.41.362082      			Retreving batch #569 w/ 128 samples
	2023.07.27.02.46.41.799723      			Retreving batch #570 w/ 128 samples
	2023.07.27.02.46.42.234561      			Retreving batch #571 w/ 128 samples
	2023.07.27.02.46.42.656699      			Retreving batch #572 w/ 128 samples
	2023.07.27.02.46.43.125593      			Retreving batch #573 w/ 128 samples
	2023.07.27.02.46.43.548938      			Retreving batch #574 w/ 128 samples
	2023.07.27.02.46.44.018723      			Retreving batch #575 w/ 128 samples
	2023.07.27.02.46.44.443588      			Retreving batch #576 w/ 128 samples
	2023.07.27.02.46.44.898002      			Retreving batch #577 w/ 128 samples
	2023.07.27.02.46.45.325328      			Retreving batch #578 w/ 128 samples
	2023.07.27.02.46.45.752538      			Retreving batch #579 w/ 128 samples
	2023.07.27.02.46.46.190553      			Retreving batch #580 w/ 128 samples
	2023.07.27.02.46.46.617411      			Retreving batch #581 w/ 128 samples
	2023.07.27.02.46.47.094137      			Retreving batch #582 w/ 128 samples
	2023.07.27.02.46.47.524985      			Retreving batch #583 w/ 128 samples
	2023.07.27.02.46.47.976778      			Retreving batch #584 w/ 128 samples
	2023.07.27.02.46.48.400142      			Retreving batch #585 w/ 128 samples
	2023.07.27.02.46.48.847846      			Retreving batch #586 w/ 128 samples
	2023.07.27.02.46.49.286095      			Retreving batch #587 w/ 128 samples
	2023.07.27.02.46.49.709984      			Retreving batch #588 w/ 128 samples
	2023.07.27.02.46.50.172746      			Retreving batch #589 w/ 128 samples
	2023.07.27.02.46.50.596265      			Retreving batch #590 w/ 128 samples
	2023.07.27.02.46.51.063557      			Retreving batch #591 w/ 128 samples
	2023.07.27.02.46.51.488421      			Retreving batch #592 w/ 128 samples
	2023.07.27.02.46.51.945201      			Retreving batch #593 w/ 128 samples
	2023.07.27.02.46.52.371101      			Retreving batch #594 w/ 128 samples
	2023.07.27.02.46.52.802931      			Retreving batch #595 w/ 128 samples
	2023.07.27.02.46.53.236770      			Retreving batch #596 w/ 128 samples
	2023.07.27.02.46.53.659333      			Retreving batch #597 w/ 128 samples
	2023.07.27.02.46.54.101153      			Retreving batch #598 w/ 128 samples
	2023.07.27.02.46.54.538663      			Retreving batch #599 w/ 128 samples
	2023.07.27.02.46.54.965441      			Retreving batch #600 w/ 128 samples
	2023.07.27.02.46.55.390094      			Retreving batch #601 w/ 128 samples
	2023.07.27.02.46.55.833908      			Retreving batch #602 w/ 128 samples
	2023.07.27.02.46.56.281711      			Retreving batch #603 w/ 128 samples
	2023.07.27.02.46.56.705683      			Retreving batch #604 w/ 128 samples
	2023.07.27.02.46.57.162461      			Retreving batch #605 w/ 128 samples
	2023.07.27.02.46.57.589320      			Retreving batch #606 w/ 128 samples
	2023.07.27.02.46.58.066045      			Retreving batch #607 w/ 128 samples
	2023.07.27.02.46.58.489899      			Retreving batch #608 w/ 128 samples
	2023.07.27.02.46.58.952308      			Retreving batch #609 w/ 128 samples
	2023.07.27.02.46.59.379153      			Retreving batch #610 w/ 128 samples
	2023.07.27.02.46.59.801715      			Retreving batch #611 w/ 128 samples
	2023.07.27.02.47.00.248272      			Retreving batch #612 w/ 128 samples
	2023.07.27.02.47.00.672072      			Retreving batch #613 w/ 128 samples
	2023.07.27.02.47.01.122250      			Retreving batch #614 w/ 128 samples
	2023.07.27.02.47.01.562353      			Retreving batch #615 w/ 128 samples
	2023.07.27.02.47.02.023889      			Retreving batch #616 w/ 128 samples
	2023.07.27.02.47.02.448781      			Retreving batch #617 w/ 128 samples
	2023.07.27.02.47.02.875177      			Retreving batch #618 w/ 128 samples
	2023.07.27.02.47.03.306132      			Retreving batch #619 w/ 128 samples
	2023.07.27.02.47.03.732991      			Retreving batch #620 w/ 128 samples
	2023.07.27.02.47.04.234649      			Retreving batch #621 w/ 128 samples
	2023.07.27.02.47.04.661921      			Retreving batch #622 w/ 128 samples
	2023.07.27.02.47.05.130411      			Retreving batch #623 w/ 128 samples
	2023.07.27.02.47.05.554359      			Retreving batch #624 w/ 128 samples
	2023.07.27.02.47.06.016124      			Retreving batch #625 w/ 128 samples
	2023.07.27.02.47.06.443112      			Retreving batch #626 w/ 128 samples
	2023.07.27.02.47.06.873790      			Retreving batch #627 w/ 128 samples
	2023.07.27.02.47.07.311042      			Retreving batch #628 w/ 128 samples
	2023.07.27.02.47.07.737900      			Retreving batch #629 w/ 128 samples
	2023.07.27.02.47.08.175573      			Retreving batch #630 w/ 128 samples
	2023.07.27.02.47.08.607418      			Retreving batch #631 w/ 128 samples
	2023.07.27.02.47.09.079554      			Retreving batch #632 w/ 128 samples
	2023.07.27.02.47.09.517383      			Retreving batch #633 w/ 128 samples
	2023.07.27.02.47.09.971177      			Retreving batch #634 w/ 128 samples
	2023.07.27.02.47.10.402517      			Retreving batch #635 w/ 128 samples
	2023.07.27.02.47.10.827958      			Retreving batch #636 w/ 128 samples
	2023.07.27.02.47.11.269777      			Retreving batch #637 w/ 128 samples
	2023.07.27.02.47.11.698731      			Retreving batch #638 w/ 128 samples
	2023.07.27.02.47.12.178251      			Retreving batch #639 w/ 128 samples
	2023.07.27.02.47.12.603917      			Retreving batch #640 w/ 128 samples
	2023.07.27.02.47.13.072160      			Retreving batch #641 w/ 128 samples
	2023.07.27.02.47.13.499655      			Retreving batch #642 w/ 128 samples
	2023.07.27.02.47.13.944465      			Retreving batch #643 w/ 128 samples
	2023.07.27.02.47.14.373786      			Retreving batch #644 w/ 128 samples
	2023.07.27.02.47.14.799038      			Retreving batch #645 w/ 128 samples
	2023.07.27.02.47.15.277758      			Retreving batch #646 w/ 128 samples
	2023.07.27.02.47.15.702027      			Retreving batch #647 w/ 128 samples
	2023.07.27.02.47.16.165397      			Retreving batch #648 w/ 128 samples
	2023.07.27.02.47.16.591127      			Retreving batch #649 w/ 128 samples
	2023.07.27.02.47.17.019980      			Retreving batch #650 w/ 128 samples
	2023.07.27.02.47.17.449138      			Retreving batch #651 w/ 128 samples
	2023.07.27.02.47.17.874485      			Retreving batch #652 w/ 128 samples
	2023.07.27.02.47.18.328272      			Retreving batch #653 w/ 128 samples
	2023.07.27.02.47.18.753005      			Retreving batch #654 w/ 128 samples
	2023.07.27.02.47.19.224744      			Retreving batch #655 w/ 128 samples
	2023.07.27.02.47.19.650230      			Retreving batch #656 w/ 128 samples
	2023.07.27.02.47.20.112993      			Retreving batch #657 w/ 128 samples
	2023.07.27.02.47.20.536757      			Retreving batch #658 w/ 128 samples
	2023.07.27.02.47.20.977586      			Retreving batch #659 w/ 128 samples
	2023.07.27.02.47.21.410716      			Retreving batch #660 w/ 128 samples
	2023.07.27.02.47.21.838560      			Retreving batch #661 w/ 128 samples
	2023.07.27.02.47.22.296336      			Retreving batch #662 w/ 128 samples
	2023.07.27.02.47.22.724091      			Retreving batch #663 w/ 128 samples
	2023.07.27.02.47.23.167027      			Retreving batch #664 w/ 128 samples
	2023.07.27.02.47.23.590538      			Retreving batch #665 w/ 128 samples
	2023.07.27.02.47.24.052304      			Retreving batch #666 w/ 128 samples
	2023.07.27.02.47.24.490974      			Retreving batch #667 w/ 128 samples
	2023.07.27.02.47.24.922797      			Retreving batch #668 w/ 128 samples
	2023.07.27.02.47.25.356637      			Retreving batch #669 w/ 128 samples
	2023.07.27.02.47.25.785490      			Retreving batch #670 w/ 128 samples
	2023.07.27.02.47.26.264210      			Retreving batch #671 w/ 128 samples
	2023.07.27.02.47.26.690072      			Retreving batch #672 w/ 128 samples
	2023.07.27.02.47.27.155442      			Retreving batch #673 w/ 128 samples
	2023.07.27.02.47.27.576880      			Retreving batch #674 w/ 128 samples
	2023.07.27.02.47.28.030204      			Retreving batch #675 w/ 128 samples
	2023.07.27.02.47.28.457421      			Retreving batch #676 w/ 128 samples
	2023.07.27.02.47.28.881420      			Retreving batch #677 w/ 128 samples
	2023.07.27.02.47.29.338198      			Retreving batch #678 w/ 128 samples
	2023.07.27.02.47.29.757163      			Retreving batch #679 w/ 128 samples
	2023.07.27.02.47.30.242911      			Retreving batch #680 w/ 128 samples
	2023.07.27.02.47.30.667795      			Retreving batch #681 w/ 128 samples
	2023.07.27.02.47.31.128790      			Retreving batch #682 w/ 128 samples
	2023.07.27.02.47.31.553909      			Retreving batch #683 w/ 128 samples
	2023.07.27.02.47.31.984675      			Retreving batch #684 w/ 128 samples
	2023.07.27.02.47.32.410537      			Retreving batch #685 w/ 128 samples
	2023.07.27.02.47.32.833459      			Retreving batch #686 w/ 128 samples
	2023.07.27.02.47.33.333123      			Retreving batch #687 w/ 128 samples
	2023.07.27.02.47.33.753998      			Retreving batch #688 w/ 128 samples
	2023.07.27.02.47.34.211558      			Retreving batch #689 w/ 128 samples
	2023.07.27.02.47.34.641409      			Retreving batch #690 w/ 128 samples
	2023.07.27.02.47.35.075985      			Retreving batch #691 w/ 128 samples
	2023.07.27.02.47.35.499851      			Retreving batch #692 w/ 128 samples
	2023.07.27.02.47.35.924952      			Retreving batch #693 w/ 128 samples
	2023.07.27.02.47.36.393699      			Retreving batch #694 w/ 128 samples
	2023.07.27.02.47.36.822049      			Retreving batch #695 w/ 128 samples
	2023.07.27.02.47.37.287693      			Retreving batch #696 w/ 128 samples
	2023.07.27.02.47.37.713263      			Retreving batch #697 w/ 128 samples
	2023.07.27.02.47.38.184862      			Retreving batch #698 w/ 128 samples
	2023.07.27.02.47.38.611622      			Retreving batch #699 w/ 128 samples
	2023.07.27.02.47.39.062094      			Retreving batch #700 w/ 128 samples
	2023.07.27.02.47.39.495828      			Retreving batch #701 w/ 128 samples
	2023.07.27.02.47.39.918733      			Retreving batch #702 w/ 128 samples
	2023.07.27.02.47.40.356562      			Retreving batch #703 w/ 128 samples
	2023.07.27.02.47.40.783699      			Retreving batch #704 w/ 128 samples
	2023.07.27.02.47.41.271395      			Retreving batch #705 w/ 128 samples
	2023.07.27.02.47.41.698224      			Retreving batch #706 w/ 128 samples
	2023.07.27.02.47.42.161877      			Retreving batch #707 w/ 128 samples
	2023.07.27.02.47.42.584746      			Retreving batch #708 w/ 128 samples
	2023.07.27.02.47.43.022258      			Retreving batch #709 w/ 128 samples
	2023.07.27.02.47.43.457096      			Retreving batch #710 w/ 128 samples
	2023.07.27.02.47.43.881799      			Retreving batch #711 w/ 128 samples
	2023.07.27.02.47.44.307661      			Retreving batch #712 w/ 128 samples
	2023.07.27.02.47.44.734533      			Retreving batch #713 w/ 128 samples
	2023.07.27.02.47.45.216313      			Retreving batch #714 w/ 128 samples
	2023.07.27.02.47.45.653145      			Retreving batch #715 w/ 128 samples
	2023.07.27.02.47.46.114071      			Retreving batch #716 w/ 128 samples
	2023.07.27.02.47.46.540181      			Retreving batch #717 w/ 128 samples
	2023.07.27.02.47.46.976986      			Retreving batch #718 w/ 128 samples
	2023.07.27.02.47.47.419801      			Retreving batch #719 w/ 128 samples
	2023.07.27.02.47.47.847497      			Retreving batch #720 w/ 128 samples
	2023.07.27.02.47.48.327741      			Retreving batch #721 w/ 128 samples
	2023.07.27.02.47.48.753603      			Retreving batch #722 w/ 128 samples
	2023.07.27.02.47.49.218377      			Retreving batch #723 w/ 128 samples
	2023.07.27.02.47.49.642366      			Retreving batch #724 w/ 128 samples
	2023.07.27.02.47.50.086957      			Retreving batch #725 w/ 128 samples
	2023.07.27.02.47.50.522621      			Retreving batch #726 w/ 128 samples
	2023.07.27.02.47.50.943237      			Retreving batch #727 w/ 128 samples
	2023.07.27.02.47.51.398021      			Retreving batch #728 w/ 128 samples
	2023.07.27.02.47.51.827872      			Retreving batch #729 w/ 128 samples
	2023.07.27.02.47.52.305917      			Retreving batch #730 w/ 128 samples
	2023.07.27.02.47.52.727328      			Retreving batch #731 w/ 128 samples
	2023.07.27.02.47.53.192239      			Retreving batch #732 w/ 128 samples
	2023.07.27.02.47.53.617630      			Retreving batch #733 w/ 128 samples
	2023.07.27.02.47.54.052974      			Retreving batch #734 w/ 128 samples
	2023.07.27.02.47.54.485319      			Retreving batch #735 w/ 128 samples
	2023.07.27.02.47.54.909443      			Retreving batch #736 w/ 128 samples
	2023.07.27.02.47.55.376195      			Retreving batch #737 w/ 128 samples
	2023.07.27.02.47.55.795908      			Retreving batch #738 w/ 128 samples
	2023.07.27.02.47.56.266645      			Retreving batch #739 w/ 128 samples
	2023.07.27.02.47.56.689515      			Retreving batch #740 w/ 128 samples
	2023.07.27.02.47.57.146468      			Retreving batch #741 w/ 128 samples
	2023.07.27.02.47.57.574135      			Retreving batch #742 w/ 128 samples
	2023.07.27.02.47.58.005981      			Retreving batch #743 w/ 128 samples
