0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,39,25,3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,44,15,2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,57,17,3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,3,0,0,2,0,0,0,0,0,0,0,59,9,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,46,11,4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,60,11,2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,56,6,3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,64,15,2,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,67,5,6,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,68,3,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,55,7,2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,10,1,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,61,16,5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,63,11,3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,49,7,3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,51,9,4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,54,3,4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,55,12,1,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,51,12,3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,56,6,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,66,1,3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,71,4,2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,63,12,2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,64,7,3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,47,10,5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,67,7,3,0,0,0,0,0,0,0,0,2,0,0
0,0,0,0,8,0,0,4,0,0,0,0,0,0,0,74,5,1,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,14,0,0,4,0,0,0,0,0,0,0,53,14,2,0,0,0,0,0,4,0,0,0,0,0
