loss,accuracy,preicsion,recalls
3.3574678897857666,0.0,0.0,0.0
3.5846447944641113,0.0,0.0,0.0
3.3759846687316895,0.0,0.0,0.0
3.3653438091278076,0.0,0.0,0.0
3.373807430267334,0.0,0.0,0.0
3.3704702854156494,0.0,0.0,0.0
3.3680496215820312,0.0,0.0,0.0
3.363409996032715,0.0,0.0,0.0
3.3757851123809814,0.0,0.0,0.0
3.3676183223724365,0.0,0.0,0.0
3.363158702850342,0.0,0.0,0.0
3.3731045722961426,0.0,0.0,0.0
3.38295841217041,0.0,0.0,0.0
3.3668699264526367,0.0,0.0,0.0
3.3662924766540527,0.0,0.0,0.0
3.3747305870056152,0.0,0.0,0.0
3.374539852142334,0.0,0.0,0.0
3.3642756938934326,0.0,0.0,0.0
3.3531882762908936,0.0,0.0,0.0
3.3686304092407227,0.0,0.0,0.0
3.386559009552002,0.0,0.0,0.0
3.3707051277160645,0.0,0.0,0.0
3.3646864891052246,0.0,0.0,0.0
3.3742835521698,0.0,0.0,0.0
3.3768503665924072,0.0,0.0,0.0
3.3675546646118164,0.0,0.0,0.0
3.3603625297546387,0.0,0.0,0.0
3.3527016639709473,0.0,0.0,0.0
3.373441696166992,0.0,0.0,0.0
3.3668625354766846,0.0,0.0,0.0
3.371015787124634,0.0,0.0,0.0
3.3585143089294434,0.0,0.0,0.0
3.3576741218566895,0.0,0.0,0.0
3.395843982696533,0.0,0.0,0.0
3.3760533332824707,0.0,0.0,0.0
3.367475748062134,0.0,0.0,0.0
3.3613157272338867,0.0,0.0,0.0
3.3765578269958496,0.0,0.0,0.0
3.360386371612549,0.0,0.0,0.0
3.3691208362579346,0.0,0.0,0.0
3.3778865337371826,0.0,0.0,0.0
3.373767375946045,0.0,0.0,0.0
3.375471591949463,0.0,0.0,0.0
3.3793251514434814,0.0,0.0,0.0
3.3556365966796875,0.0,0.0,0.0
3.366079330444336,0.0,0.0,0.0
3.3636341094970703,0.0,0.0,0.0
3.375739574432373,0.0,0.0,0.0
3.3606209754943848,0.0,0.0,0.0
3.362623453140259,0.0,0.0,0.0
3.3704216480255127,0.0,0.0,0.0
3.3705356121063232,0.0,0.0,0.0
3.38765287399292,0.0,0.0,0.0
3.3657736778259277,0.0,0.0,0.0
3.3613712787628174,0.0,0.0,0.0
3.365708827972412,0.0,0.0,0.0
3.370364189147949,0.0,0.0,0.0
3.367908477783203,0.0,0.0,0.0
3.3705825805664062,0.0,0.0,0.0
3.3872971534729004,0.0,0.0,0.0
3.377408742904663,0.0,0.0,0.0
3.3677353858947754,0.0,0.0,0.0
3.3813421726226807,0.0,0.0,0.0
3.368682861328125,0.0,0.0,0.0
3.3663926124572754,0.0,0.0,0.0
3.3771004676818848,0.0,0.0,0.0
3.3695499897003174,0.0,0.0,0.0
3.3709335327148438,0.0,0.0,0.0
3.3746039867401123,0.0,0.0,0.0
3.375181198120117,0.0,0.0,0.0
3.366657018661499,0.0,0.0,0.0
3.3729119300842285,0.0,0.0,0.0
3.373826265335083,0.0,0.0,0.0
3.3689441680908203,0.0,0.0,0.0
3.3577194213867188,0.0,0.0,0.0
3.3697876930236816,0.0,0.0,0.0
3.365999460220337,0.0,0.0,0.0
3.369513511657715,0.0,0.0,0.0
3.376406669616699,0.0,0.0,0.0
3.374912977218628,0.0,0.0,0.0
3.3702731132507324,0.0,0.0,0.0
3.3658597469329834,0.0,0.0,0.0
3.376142740249634,0.0,0.0,0.0
3.3586196899414062,0.0,0.0,0.0
3.3619143962860107,0.0,0.0,0.0
3.367520809173584,0.0,0.0,0.0
3.3777737617492676,0.0,0.0,0.0
3.372020721435547,0.0,0.0,0.0
3.37894868850708,0.0,0.0,0.0
3.360952377319336,0.0,0.0,0.0
3.366199254989624,0.0,0.0,0.0
3.3657779693603516,0.0,0.0,0.0
3.3703367710113525,0.0,0.0,0.0
3.3681700229644775,0.0,0.0,0.0
3.374382495880127,0.0,0.0,0.0
3.366828441619873,0.0,0.0,0.0
3.368434429168701,0.0,0.0,0.0
3.3734474182128906,0.0,0.0,0.0
3.3708062171936035,0.0,0.0,0.0
3.372389554977417,0.0,0.0,0.0
3.3797812461853027,0.0,0.0,0.0
3.3727171421051025,0.0,0.0,0.0
3.3653290271759033,0.0,0.0,0.0
3.3705482482910156,0.0,0.0,0.0
3.3716542720794678,0.0,0.0,0.0
3.3754496574401855,0.0,0.0,0.0
3.369800090789795,0.0,0.0,0.0
3.379328489303589,0.0,0.0,0.0
3.3706939220428467,0.0,0.0,0.0
