16,0,4,49,65,6,1,0,4,1,6,6,1,26,0,0,0,0,0,0,1,0,13,1,0,4,28,3,0
0,9,0,47,61,4,0,0,0,0,21,1,0,22,0,0,0,1,0,0,0,0,20,0,0,7,26,3,0
3,0,52,59,16,1,0,0,1,0,2,4,0,19,0,0,0,2,0,0,4,0,38,0,0,5,20,3,3
3,0,9,83,37,1,0,1,3,0,13,6,1,11,0,0,0,3,0,0,1,0,18,0,0,3,25,2,0
19,0,1,54,60,6,0,0,2,1,10,5,0,11,0,0,1,0,0,0,2,0,15,0,0,3,22,3,0
12,0,2,41,49,38,0,1,1,2,2,10,0,25,0,0,0,1,0,0,1,0,21,0,0,1,16,8,1
6,0,0,36,31,25,2,1,0,4,4,12,0,20,0,3,1,5,0,0,0,0,24,0,0,1,26,14,6
1,1,0,28,18,33,7,22,0,6,3,5,0,26,0,1,3,1,0,0,0,0,9,0,0,2,27,35,8
9,0,4,46,45,8,1,0,1,0,2,7,0,27,0,0,0,1,0,0,1,0,22,0,0,7,41,4,1
5,0,2,19,13,34,2,4,0,6,3,14,0,33,0,0,3,0,0,0,0,0,17,1,1,9,21,42,11
1,1,3,67,22,7,0,1,2,0,31,1,0,11,0,0,0,2,0,0,0,0,35,1,0,4,25,5,0
3,0,14,61,22,4,0,0,7,0,10,17,0,15,0,0,0,8,0,0,1,0,29,4,0,0,23,2,0
12,0,4,33,34,11,0,2,3,2,10,3,0,16,0,0,3,0,2,0,0,0,40,3,0,18,31,9,1
16,0,2,27,35,18,0,4,1,2,3,0,1,32,0,0,2,0,0,0,0,0,18,1,0,15,39,10,2
3,0,6,49,22,8,0,0,2,0,4,8,1,22,0,0,1,3,1,0,0,0,35,3,0,28,29,3,5
0,0,0,11,7,27,1,1,0,5,0,10,0,30,0,0,9,0,0,0,0,0,16,0,0,40,17,20,10
3,0,2,23,3,16,0,0,1,3,0,9,0,13,0,0,11,0,0,0,0,0,21,4,0,44,23,31,14
0,0,3,46,8,2,0,0,2,0,20,7,0,8,0,0,0,4,0,0,0,0,40,2,0,24,35,7,2
6,0,0,24,30,2,0,0,4,0,7,0,0,26,0,0,3,0,0,0,0,0,31,0,0,40,27,5,10
15,0,7,30,15,6,0,0,1,0,3,18,1,14,0,0,0,0,0,0,0,0,28,3,1,46,32,3,5
0,0,7,40,12,2,0,0,0,0,22,3,0,17,0,0,0,0,0,0,0,0,28,1,0,36,47,2,1
0,1,7,49,10,1,0,0,1,0,19,5,1,13,0,0,0,4,0,0,0,0,45,0,0,33,28,2,2
2,1,3,36,16,2,0,0,0,1,14,5,0,10,0,0,0,2,2,0,0,0,39,0,0,36,53,1,1
1,1,5,36,10,6,0,0,8,0,8,14,0,27,0,0,0,0,2,0,0,0,35,5,0,36,20,1,2
11,0,0,19,7,8,0,4,0,1,4,4,2,20,0,0,5,1,0,1,0,0,21,0,0,44,35,6,26
12,0,10,38,16,1,1,0,2,0,5,12,0,11,0,0,1,0,0,2,0,0,25,2,0,50,23,2,9
1,0,0,24,0,8,4,4,0,0,0,5,0,17,0,0,1,1,0,0,0,0,31,0,3,36,57,24,21
0,0,7,36,4,8,1,5,0,0,2,9,0,9,0,0,5,0,1,0,0,0,27,3,1,26,32,55,5
0,0,0,7,0,0,0,0,0,0,3,2,0,22,0,0,8,7,1,0,0,0,8,0,2,40,65,9,62
