loss,accuracy,preicsion,recalls
3.3676137924194336,0.0,0.0,0.0
3.3635778427124023,0.0,0.0,0.0
3.3663811683654785,0.0,0.0,0.0
3.363938331604004,0.0,0.0,0.0
3.368496894836426,0.0,0.0,0.0
3.365466356277466,0.0,0.0,0.0
3.371072769165039,0.0,0.0,0.0
3.3666677474975586,0.0,0.0,0.0
3.3616724014282227,0.0,0.0,0.0
3.3708627223968506,0.0,0.0,0.0
3.368225574493408,0.0,0.0,0.0
3.371335506439209,0.0,0.0,0.0
3.368074417114258,0.0,0.0,0.0
3.3702497482299805,0.0,0.0,0.0
3.3654866218566895,0.0,0.0,0.0
3.368082284927368,0.0,0.0,0.0
3.3670029640197754,0.0,0.0,0.0
3.3635573387145996,0.0,0.0,0.0
3.3707947731018066,0.0,0.0,0.0
3.3649868965148926,0.0,0.0,0.0
3.3672702312469482,0.0,0.0,0.0
3.3618862628936768,0.0,0.0,0.0
3.3645975589752197,0.0,0.0,0.0
3.3675308227539062,0.0,0.0,0.0
3.3625385761260986,0.0,0.0,0.0
3.3645808696746826,0.0,0.0,0.0
3.363802909851074,0.0,0.0,0.0
3.364734649658203,0.0,0.0,0.0
3.36580228805542,0.0,0.0,0.0
3.360538959503174,0.0,0.0,0.0
3.3662109375,0.0,0.0,0.0
3.3639109134674072,0.0,0.0,0.0
3.3608975410461426,0.0,0.0,0.0
3.3653810024261475,0.0,0.0,0.0
3.3666114807128906,0.0,0.0,0.0
3.364800453186035,0.0,0.0,0.0
3.364006996154785,0.0,0.0,0.0
3.3651883602142334,0.0,0.0,0.0
3.367652654647827,0.0,0.0,0.0
3.36745023727417,0.0,0.0,0.0
3.3641514778137207,0.0,0.0,0.0
3.36281681060791,0.0,0.0,0.0
3.367500066757202,0.0,0.0,0.0
3.363041877746582,0.0,0.0,0.0
3.3689043521881104,0.0,0.0,0.0
3.368748188018799,0.0,0.0,0.0
3.3626809120178223,0.0,0.0,0.0
3.36108660697937,0.0,0.0,0.0
3.359734296798706,0.0,0.0,0.0
3.363290548324585,0.0,0.0,0.0
3.3529911041259766,0.0,0.0,0.0
3.3573970794677734,0.0,0.0,0.0
3.3632986545562744,0.0,0.0,0.0
3.363572120666504,0.0,0.0,0.0
3.364757537841797,0.0,0.0,0.0
3.3615455627441406,0.0,0.0,0.0
3.3604443073272705,0.0,0.0,0.0
3.3619863986968994,0.0,0.0,0.0
3.357081413269043,0.0,0.0,0.0
3.3684842586517334,0.0,0.0,0.0
3.355048418045044,0.0,0.0,0.0
3.356435537338257,0.0,0.0,0.0
3.3509082794189453,0.0,0.0,0.0
3.35062837600708,0.0,0.0,0.0
3.356806993484497,0.0,0.0,0.0
3.357717990875244,0.0,0.0,0.0
3.366539239883423,0.0,0.0,0.0
3.3558189868927,0.0,0.0,0.0
3.3578782081604004,0.0,0.0,0.0
3.344506025314331,0.0,0.0,0.0
3.3475382328033447,0.0,0.0,0.0
3.361280918121338,0.0,0.0,0.0
3.349701404571533,0.0,0.0,0.0
3.3645529747009277,0.0,0.0,0.0
3.346658706665039,0.0,0.0,0.0
3.354201316833496,0.0,0.0,0.0
3.3388795852661133,0.0,0.0,0.0
3.3632607460021973,0.0,0.0,0.0
3.367067813873291,0.0,0.0,0.0
3.353267192840576,0.0,0.0,0.0
3.345299243927002,0.0,0.0,0.0
3.3396546840667725,0.0,0.0,0.0
3.3497846126556396,0.0,0.0,0.0
3.348579168319702,0.0,0.0,0.0
3.3717217445373535,0.0,0.0,0.0
3.3380908966064453,0.0,0.0,0.0
3.350759983062744,0.0,0.0,0.0
3.3424084186553955,0.0,0.0,0.0
3.342108726501465,0.0,0.0,0.0
3.3540425300598145,0.0,0.0,0.0
3.3422152996063232,0.0,0.0,0.0
3.338931083679199,0.0,0.0,0.0
3.3270504474639893,0.0,0.0,0.0
3.342047691345215,0.0,0.0,0.0
3.323791980743408,0.0,0.0,0.0
3.350846290588379,0.0,0.0,0.0
3.3278298377990723,0.0,0.0,0.0
3.3151063919067383,0.0,0.0,0.0
3.323575258255005,0.0,0.0,0.0
3.3449575901031494,0.0,0.0,0.0
3.3291242122650146,0.0,0.0,0.0
3.2975046634674072,0.0,0.0,0.0
3.3522071838378906,0.0,0.0,0.0
3.331827163696289,0.0,0.0,0.0
3.3479232788085938,0.0,0.0,0.0
3.3554749488830566,0.0,0.0,0.0
